timestamp,water_level,boxdrain_cong1,valveoverflow_tran1,valveoverflow_tran2,valveoverflow_tran3
4/5/2017 0:00,23.25,30,0,0,0
5/5/2017 0:00,23.22,30,0,0,0
6/5/2017 0:00,23.19,30,0,0,0
7/5/2017 0:00,23.16,30,0,0,0
8/5/2017 0:00,23.14,30,0,0,0
9/5/2017 0:00,23.11,30,0,0,0
10/5/2017 0:00,23.09,16,0,0,0
11/5/2017 0:00,23.09,0,0,0,0
12/5/2017 0:00,23.08,0,0,0,0
13/5/2017 0:00,23.07,20,0,0,0
14/5/2017 0:00,23.07,0,0,0,0
15/5/2017 0:00,23.06,0,0,0,0
16/5/2017 0:00,23.06,20,0,0,0
17/5/2017 0:00,23.04,0,0,0,0
18/5/2017 0:00,23.03,20,0,0,0
19/5/2017 0:00,23.03,0,0,0,0
20/5/2017 0:00,23.03,0,0,0,0
21/5/2017 0:00,23.03,0,0,0,0
22/5/2017 0:00,23.03,0,0,0,0
23/5/2017 0:00,23.02,0,0,0,0
24/5/2017 0:00,23.02,0,0,0,0
25/5/2017 0:00,23.02,0,0,0,0
26/5/2017 0:00,23.03,0,0,0,0
27/5/2017 0:00,23.03,0,0,0,0
28/5/2017 0:00,23.03,0,0,0,0
29/5/2017 0:00,23.03,0,0,0,0
30/5/2017 0:00,23.25,0,0,0,0
31/5/2017 0:00,23.35,0,0,0,0
1/6/2017 0:00,23.37,0,0,0,0
2/6/2017 0:00,23.42,0,0,0,0
3/6/2017 0:00,23.45,0,0,0,0
4/6/2017 0:00,23.49,0,0,0,0
5/6/2017 0:00,23.49,0,0,0,0
6/6/2017 0:00,23.55,0,0,0,0
7/6/2017 0:00,23.55,0,0,0,0
8/6/2017 0:00,23.55,0,0,0,0
9/6/2017 0:00,23.59,0,0,0,0
10/6/2017 0:00,23.65,0,0,0,0
11/6/2017 0:00,23.7,0,0,0,0
12/6/2017 0:00,23.75,0,0,0,0
13/6/2017 0:00,23.78,0,0,0,0
14/6/2017 0:00,23.9,0,0,0,0
15/6/2017 0:00,23.96,0,0,0,0
16/6/2017 0:00,23.99,0,0,0,0
17/6/2017 0:00,23.99,0,0,0,0
18/6/2017 0:00,23.99,15,0,0,0
19/6/2017 0:00,23.96,15,0,0,0
20/6/2017 0:00,23.94,15,0,0,0
21/6/2017 0:00,23.91,15,0,0,0
22/6/2017 0:00,23.97,15,0,0,0
23/6/2017 0:00,23.97,15,0,0,0
24/6/2017 0:00,24.24,15,10,10,10
25/6/2017 0:00,24.15,15,0,0,0
26/6/2017 0:00,24.21,15,0,0,0
27/6/2017 0:00,24.2,15,0,0,0
28/6/2017 0:00,24.2,15,0,0,0
29/6/2017 0:00,24.2,10,0,0,0
30/6/2017 0:00,24.18,10,0,0,0
1/7/2017 0:00,24.18,10,0,0,0
2/7/2017 0:00,24.17,10,0,0,0
3/7/2017 0:00,24.17,10,0,0,0
4/7/2017 0:00,24.16,10,0,0,0
5/7/2017 0:00,24.16,10,5,5,5
6/7/2017 0:00,24.06,10,10,10,10
7/7/2017 0:00,24.06,10,10,10,10
8/7/2017 0:00,23.97,10,10,10,10
9/7/2017 0:00,23.75,10,5,5,5
10/7/2017 0:00,23.9,10,5,5,5
11/7/2017 0:00,24.3,10,15,15,15
12/7/2017 0:00,24.2,10,15,15,15
13/7/2017 0:00,24.06,10,15,15,15
14/7/2017 0:00,23.81,10,15,15,15
15/7/2017 0:00,23.6,10,15,15,15
16/7/2017 0:00,23.4,10,0,0,0
17/7/2017 0:00,23.7,10,0,0,0
18/7/2017 0:00,24.07,10,10,10,10
19/7/2017 0:00,24.15,10,10,10,10
20/7/2017 0:00,24.15,10,10,10,10
21/7/2017 0:00,24.15,10,10,10,10
22/7/2017 0:00,23.99,10,10,10,10
23/7/2017 0:00,23.77,10,10,10,10
24/7/2017 0:00,23.7,10,5,5,5
25/7/2017 0:00,24.35,10,25,25,25
26/7/2017 0:00,24.35,10,25,25,25
27/7/2017 0:00,24.35,10,25,25,25
28/7/2017 0:00,24.01,10,25,25,25
29/7/2017 0:00,23.66,10,15,15,15
30/7/2017 0:00,23.42,10,5,5,5
31/7/2017 0:00,23.53,10,5,5,5
1/8/2017 0:00,23.53,10,5,5,5
2/8/2017 0:00,23.71,10,5,5,5
3/8/2017 0:00,23.78,10,5,5,5
4/8/2017 0:00,23.9,10,0,0,0
5/8/2017 0:00,24.2,10,0,0,0
6/8/2017 0:00,24.3,10,5,5,5
7/8/2017 0:00,24.35,10,5,5,5
8/8/2017 0:00,24.37,10,10,10,10
9/8/2017 0:00,24,10,10,10,10
10/8/2017 0:00,23.58,10,5,5,5
11/8/2017 0:00,23.62,10,5,5,5
12/8/2017 0:00,23.74,10,5,5,5
13/8/2017 0:00,23.8,15,5,5,5
14/8/2017 0:00,23.8,15,5,5,5
15/8/2017 0:00,23.76,15,5,5,5
16/8/2017 0:00,23.76,15,10,10,10
17/8/2017 0:00,23.8,15,10,10,10
18/8/2017 0:00,24,15,15,15,15
19/8/2017 0:00,24,15,15,15,15
20/8/2017 0:00,24,15,15,15,15
21/8/2017 0:00,23.98,15,15,15,15
22/8/2017 0:00,23.94,10,5,5,5
23/8/2017 0:00,23.99,10,5,5,5
24/8/2017 0:00,24.54,10,20,20,20
25/8/2017 0:00,24.54,10,20,20,20
26/8/2017 0:00,24.41,10,30,30,30
27/8/2017 0:00,24.3,10,20,20,20
28/8/2017 0:00,24.18,10,20,20,20
29/8/2017 0:00,23.9,10,20,20,20
30/8/2017 0:00,23.52,10,5,5,5
31/8/2017 0:00,23.58,10,5,5,5
1/9/2017 0:00,23.79,10,20,20,20
2/9/2017 0:00,23.96,10,20,20,20
3/9/2017 0:00,23.7,10,20,20,20
4/9/2017 0:00,23.42,10,20,20,20
5/9/2017 0:00,23.2,10,5,5,5
6/9/2017 0:00,23.28,10,5,5,5
7/9/2017 0:00,23.28,10,5,5,5
8/9/2017 0:00,23.25,10,0,5,0
9/9/2017 0:00,23.25,10,0,5,0
10/9/2017 0:00,23.33,10,0,0,0
11/9/2017 0:00,23.39,10,0,0,0
12/9/2017 0:00,23.5,10,0,0,0
13/9/2017 0:00,23.95,10,5,5,5
14/9/2017 0:00,24.1,10,5,5,5
15/9/2017 0:00,24.1,10,0,5,0
16/9/2017 0:00,24,10,0,5,0
17/9/2017 0:00,23.96,10,0,0,0
18/9/2017 0:00,23.9,10,0,0,0
19/9/2017 0:00,23.9,10,5,5,5
20/9/2017 0:00,24.01,10,0,5,0
21/9/2017 0:00,24.05,10,0,5,0
22/9/2017 0:00,24.45,10,0,5,0
23/9/2017 0:00,24.45,10,10,10,10
24/9/2017 0:00,24.19,10,10,10,10
25/9/2017 0:00,24.19,10,10,10,10
26/9/2017 0:00,24.02,10,0,10,0
27/9/2017 0:00,24.27,10,0,10,0
28/9/2017 0:00,24.72,10,0,20,0
29/9/2017 0:00,25,10,15,40,15
30/9/2017 0:00,25,10,15,40,15
1/10/2017 0:00,25,10,30,40,40
2/10/2017 0:00,25,10,50,60,50
3/10/2017 0:00,25,0,70,70,70
4/10/2017 0:00,24.49,0,35,35,35
5/10/2017 0:00,24.34,0,35,35,35
6/10/2017 0:00,23.69,0,20,35,20
7/10/2017 0:00,23.69,0,10,15,10
8/10/2017 0:00,23.74,0,15,15,15
9/10/2017 0:00,23.88,0,5,5,5
10/10/2017 0:00,23.95,0,5,5,5
11/10/2017 0:00,24.08,0,5,5,5
12/10/2017 0:00,24.24,0,5,5,5
13/10/2017 0:00,24.3,0,5,5,5
14/10/2017 0:00,24.3,0,10,10,10
15/10/2017 0:00,24.2,0,10,10,10
16/10/2017 0:00,24.16,0,10,10,10
17/10/2017 0:00,24.09,0,0,10,0
18/10/2017 0:00,24.3,0,0,10,0
19/10/2017 0:00,24.52,0,10,10,10
20/10/2017 0:00,24.7,0,10,10,10
21/10/2017 0:00,24.9,0,10,50,10
22/10/2017 0:00,25,0,50,60,60
23/10/2017 0:00,24.18,0,50,60,60
24/10/2017 0:00,23.81,0,50,60,60
25/10/2017 0:00,23.5,0,30,30,30
26/10/2017 0:00,23.62,0,5,5,5
27/10/2017 0:00,23.71,0,5,5,5
28/10/2017 0:00,23.44,0,30,30,30
29/10/2017 0:00,23.38,0,30,30,30
30/10/2017 0:00,23.24,0,30,30,30
31/10/2017 0:00,23.38,0,0,0,0
1/11/2017 0:00,23.54,0,0,0,0
2/11/2017 0:00,24,0,0,0,0
3/11/2017 0:00,24.14,0,0,0,0
4/11/2017 0:00,24.3,0,0,0,0
5/11/2017 0:00,24.47,0,0,0,0
6/11/2017 0:00,24.63,0,0,0,0
7/11/2017 0:00,24.63,5,5,5,5
8/11/2017 0:00,24.68,5,5,5,5
9/11/2017 0:00,24.7,5,0,0,0
10/11/2017 0:00,24.8,5,0,0,0
11/11/2017 0:00,24.85,5,5,5,5
12/11/2017 0:00,24.85,5,0,5,0
13/11/2017 0:00,24.87,5,0,0,0
14/11/2017 0:00,24.9,5,0,0,0
15/11/2017 0:00,24.96,5,0,0,0
16/11/2017 0:00,25,5,0,0,0
17/11/2017 0:00,25,5,0,0,0
18/11/2017 0:00,25,5,0,0,0
19/11/2017 0:00,24.8,5,30,30,30
20/11/2017 0:00,24.22,5,0,0,0
21/11/2017 0:00,24.36,0,0,0,0
22/11/2017 0:00,24.46,0,0,0,0
23/11/2017 0:00,24.56,0,0,0,0
24/11/2017 0:00,24.65,0,0,0,0
25/11/2017 0:00,24.72,0,0,0,0
26/11/2017 0:00,24.85,0,0,0,0
27/11/2017 0:00,24.89,0,0,0,0
28/11/2017 0:00,24.91,0,0,0,0
29/11/2017 0:00,24.94,0,0,0,0
30/11/2017 0:00,24.96,0,0,0,0
1/12/2017 0:00,24.98,0,0,0,0
2/12/2017 0:00,25,0,0,0,0
3/12/2017 0:00,25,5,0,0,0
4/12/2017 0:00,25,5,0,0,0
5/12/2017 0:00,25,5,0,0,0
6/12/2017 0:00,25,5,0,0,0
7/12/2017 0:00,25,5,0,0,0
8/12/2017 0:00,25,0,0,0,0
9/12/2017 0:00,25,0,0,0,0
10/12/2017 0:00,25,0,0,0,0
11/12/2017 0:00,25,0,0,0,0
12/12/2017 0:00,25,5,0,0,0
13/12/2017 0:00,25,5,0,0,0
14/12/2017 0:00,25,5,0,0,0
15/12/2017 0:00,25,5,0,0,0
16/12/2017 0:00,25,5,0,0,0
17/12/2017 0:00,25,5,0,0,0
18/12/2017 0:00,25,5,0,0,0
19/12/2017 0:00,25,5,0,0,0
20/12/2017 0:00,25,5,0,0,0
21/12/2017 0:00,25,5,0,0,0
22/12/2017 0:00,25,5,0,0,0
23/12/2017 0:00,25,5,0,0,0
24/12/2017 0:00,25,5,0,0,0
25/12/2017 0:00,24.48,5,25,25,25
26/12/2017 0:00,24.3,5,0,0,0
27/12/2017 0:00,24.32,0,0,0,0
28/12/2017 0:00,24.36,0,0,0,0
29/12/2017 0:00,24.4,0,0,0,0
30/12/2017 0:00,24.44,5,0,0,0
31/12/2017 0:00,24.48,0,0,0,0
1/1/2018 0:00,24.51,8,0,0,0
2/1/2018 0:00,24.51,8,0,0,0
3/1/2018 0:00,24.5,8,0,0,0
4/1/2018 0:00,24.5,0,0,0,0
5/1/2018 0:00,24.5,8,0,0,0
6/1/2018 0:00,24.49,0,0,0,0
7/1/2018 0:00,24.48,8,0,0,0
8/1/2018 0:00,24.47,0,0,0,0
9/1/2018 0:00,24.47,8,0,0,0
10/1/2018 0:00,24.46,0,0,0,0
11/1/2018 0:00,24.46,8,0,0,0
12/1/2018 0:00,24.45,0,0,0,0
13/1/2018 0:00,24.45,10,0,0,0
14/1/2018 0:00,24.44,0,0,0,0
15/1/2018 0:00,24.43,10,0,0,0
16/1/2018 0:00,24.42,0,0,0,0
17/1/2018 0:00,24.41,10,0,0,0
18/1/2018 0:00,24.4,10,0,0,0
19/1/2018 0:00,24.39,10,0,0,0
20/1/2018 0:00,24.38,0,0,0,0
21/1/2018 0:00,24.38,10,0,0,0
22/1/2018 0:00,24.38,0,0,0,0
23/1/2018 0:00,24.37,0,0,0,0
24/1/2018 0:00,24.37,10,0,0,0
25/1/2018 0:00,24.36,0,0,0,0
26/1/2018 0:00,24.36,10,0,0,0
27/1/2018 0:00,24.35,0,0,0,0
28/1/2018 0:00,24.35,0,0,0,0
29/1/2018 0:00,24.34,0,0,0,0
30/1/2018 0:00,24.33,10,0,0,0
31/1/2018 0:00,24.31,0,0,0,0
1/2/2018 0:00,24.3,10,0,0,0
2/2/2018 0:00,24.28,0,0,0,0
3/2/2018 0:00,24.27,10,0,0,0
4/2/2018 0:00,24.25,0,0,0,0
5/2/2018 0:00,24.23,10,0,0,0
6/2/2018 0:00,24.21,0,0,0,0
7/2/2018 0:00,24.2,10,0,0,0
8/2/2018 0:00,24.18,0,0,0,0
9/2/2018 0:00,24.17,10,0,0,0
10/2/2018 0:00,24.15,0,0,0,0
11/2/2018 0:00,24.14,10,0,0,0
12/2/2018 0:00,24.12,0,0,0,0
13/2/2018 0:00,24.1,10,0,0,0
14/2/2018 0:00,24.07,10,0,0,0
15/2/2018 0:00,24.04,10,0,0,0
16/2/2018 0:00,24,0,0,0,0
17/2/2018 0:00,23.97,0,0,0,0
18/2/2018 0:00,23.94,10,0,0,0
19/2/2018 0:00,23.91,0,0,0,0
20/2/2018 0:00,23.88,10,0,0,0
21/2/2018 0:00,23.84,10,0,0,0
22/2/2018 0:00,23.81,10,0,0,0
23/2/2018 0:00,23.78,0,0,0,0
24/2/2018 0:00,23.75,10,0,0,0
25/2/2018 0:00,23.71,0,0,0,0
26/2/2018 0:00,23.69,10,0,0,0
27/2/2018 0:00,23.66,10,0,0,0
28/2/2018 0:00,23.62,10,0,0,0
1/3/2018 0:00,23.57,10,0,0,0
2/3/2018 0:00,23.53,10,0,0,0
3/3/2018 0:00,23.49,10,0,0,0
4/3/2018 0:00,23.45,10,0,0,0
5/3/2018 0:00,23.41,10,0,0,0
6/3/2018 0:00,23.37,10,0,0,0
7/3/2018 0:00,23.32,13,0,0,0
8/3/2018 0:00,23.28,18,0,0,0
9/3/2018 0:00,23.23,25,0,0,0
10/3/2018 0:00,23.2,25,0,0,0
11/3/2018 0:00,23.2,25,0,0,0
12/3/2018 0:00,23.2,25,0,0,0
13/3/2018 0:00,23.2,25,0,0,0
14/3/2018 0:00,23.2,25,0,0,0
15/3/2018 0:00,23.2,50,0,0,0
16/3/2018 0:00,23.2,50,0,0,0
17/3/2018 0:00,23.2,50,0,0,0
18/3/2018 0:00,23.2,50,0,0,0
19/3/2018 0:00,23.2,50,0,0,0
20/3/2018 0:00,23.2,140,0,0,0
21/3/2018 0:00,23.2,140,0,0,0
22/3/2018 0:00,23.2,140,0,0,0
23/3/2018 0:00,23.2,140,0,0,0
24/3/2018 0:00,23.2,140,0,0,0
25/3/2018 0:00,23.2,140,0,0,0
26/3/2018 0:00,23.2,140,0,0,0
27/3/2018 0:00,23.2,140,0,0,0
28/3/2018 0:00,23.2,140,0,0,0
29/3/2018 0:00,23.2,140,0,0,0
30/3/2018 0:00,23.2,140,0,0,0
31/3/2018 0:00,23.2,140,0,0,0
1/4/2018 0:00,23.2,140,0,0,0
2/4/2018 0:00,23.2,140,0,0,0
3/4/2018 0:00,23.2,140,0,0,0
4/4/2018 0:00,23.2,140,0,0,0
5/4/2018 0:00,23.2,140,0,0,0
6/4/2018 0:00,23.2,140,0,0,0
7/4/2018 0:00,23.2,140,0,0,0
8/4/2018 0:00,23.2,140,0,0,0
9/4/2018 0:00,23.2,140,0,0,0
10/4/2018 0:00,23.2,140,0,0,0
11/4/2018 0:00,23.2,140,0,0,0
12/4/2018 0:00,23.2,140,0,0,0
13/4/2018 0:00,23.2,140,0,0,0
14/4/2018 0:00,23.2,140,0,0,0
15/4/2018 0:00,23.2,140,0,0,0
16/4/2018 0:00,23.2,140,0,0,0
17/4/2018 0:00,23.2,140,0,0,0
18/4/2018 0:00,23.2,140,0,0,0
19/4/2018 0:00,23.2,140,0,0,0
20/4/2018 0:00,23.2,140,0,0,0
21/4/2018 0:00,23.2,140,0,0,0
22/4/2018 0:00,23.2,140,0,0,0
23/4/2018 0:00,23.2,140,0,0,0
24/4/2018 0:00,23.2,140,0,0,0
25/4/2018 0:00,23.2,140,0,0,0
26/4/2018 0:00,23.2,140,0,0,0
27/4/2018 0:00,23.2,140,0,0,0
28/4/2018 0:00,23.2,140,0,0,0
29/4/2018 0:00,23.2,140,0,0,0
30/4/2018 0:00,23.2,140,0,0,0
1/5/2018 0:00,23.2,140,0,0,0
2/5/2018 0:00,23.2,140,0,0,0
3/5/2018 0:00,23.2,140,0,0,0
4/5/2018 0:00,23.2,140,0,0,0
5/5/2018 0:00,23.2,140,0,0,0
6/5/2018 0:00,23.2,140,0,0,0
7/5/2018 0:00,23.2,140,0,0,0
8/5/2018 0:00,23.2,140,0,0,0
9/5/2018 0:00,23.2,140,0,0,0
10/5/2018 0:00,23.2,140,0,0,0
11/5/2018 0:00,23.2,140,0,0,0
12/5/2018 0:00,23.2,140,0,0,0
13/5/2018 0:00,23.2,140,0,0,0
14/5/2018 0:00,23.2,140,0,0,0
15/5/2018 0:00,23.2,140,0,0,0
16/5/2018 0:00,23.2,140,0,0,0
17/5/2018 0:00,23.2,140,0,0,0
18/5/2018 0:00,23.2,140,0,0,0
19/5/2018 0:00,23.2,140,0,0,0
20/5/2018 0:00,23.2,140,0,0,0
21/5/2018 0:00,23.2,140,0,0,0
22/5/2018 0:00,23.2,140,0,0,0
23/5/2018 0:00,23.2,140,0,0,0
24/5/2018 0:00,23.2,140,0,0,0
25/5/2018 0:00,23.2,140,0,0,0
26/5/2018 0:00,23.2,140,0,0,0
27/5/2018 0:00,23.2,140,0,0,0
28/5/2018 0:00,23.2,140,0,0,0
29/5/2018 0:00,23.2,140,0,0,0
30/5/2018 0:00,23.2,140,0,0,0
31/5/2018 0:00,23.2,140,0,0,0
1/6/2018 0:00,23.2,140,0,0,0
2/6/2018 0:00,23.2,140,0,0,0
3/6/2018 0:00,23.2,140,0,0,0
4/6/2018 0:00,23.2,140,0,0,0
5/6/2018 0:00,23.2,140,0,0,0
6/6/2018 0:00,23.2,140,0,0,0
7/6/2018 0:00,23.2,140,0,0,0
8/6/2018 0:00,23.2,140,0,0,0
9/6/2018 0:00,23.2,140,0,0,0
10/6/2018 0:00,23.2,140,0,0,0
11/6/2018 0:00,23.2,140,0,0,0
12/6/2018 0:00,23.2,140,0,0,0
13/6/2018 0:00,23.2,140,0,0,0
14/6/2018 0:00,23.2,140,0,0,0
15/6/2018 0:00,23.2,140,0,0,0
16/6/2018 0:00,23.2,140,0,0,0
17/6/2018 0:00,23.2,140,0,0,0
18/6/2018 0:00,23.2,140,0,0,0
19/6/2018 0:00,23.2,140,0,0,0
20/6/2018 0:00,23.2,140,0,0,0
21/6/2018 0:00,23.2,140,0,0,0
22/6/2018 0:00,23.2,140,0,0,0
23/6/2018 0:00,23.2,140,0,0,0
24/6/2018 0:00,23.2,140,0,0,0
25/6/2018 0:00,23.2,140,0,0,0
26/6/2018 0:00,23.2,140,0,0,0
27/6/2018 0:00,23.2,140,0,0,0
28/6/2018 0:00,23.2,140,0,0,0
29/6/2018 0:00,23.2,140,0,0,0
30/6/2018 0:00,23.2,140,0,0,0
1/7/2018 0:00,23.2,140,0,0,0
2/7/2018 0:00,23.2,140,0,0,0
3/7/2018 0:00,23.2,140,0,0,0
4/7/2018 0:00,23.2,140,0,0,0
5/7/2018 0:00,23.2,140,0,0,0
6/7/2018 0:00,23.2,140,0,0,0
7/7/2018 0:00,23.2,140,0,0,0
8/7/2018 0:00,23.2,140,0,0,0
9/7/2018 0:00,23.2,140,0,0,0
10/7/2018 0:00,23.2,140,0,0,0
11/7/2018 0:00,23.2,140,0,0,0
12/7/2018 0:00,23.2,140,0,0,0
13/7/2018 0:00,23.2,140,0,0,0
14/7/2018 0:00,23.2,140,0,0,0
15/7/2018 0:00,23.2,140,0,0,0
16/7/2018 0:00,23.2,140,0,0,0
17/7/2018 0:00,23.2,140,0,0,0
18/7/2018 0:00,23.2,140,0,0,0
19/7/2018 0:00,23.2,140,0,0,0
20/7/2018 0:00,23.2,140,0,0,0
21/7/2018 0:00,23.2,140,0,0,0
22/7/2018 0:00,23.2,140,0,0,0
23/7/2018 0:00,23.2,140,0,0,0
24/7/2018 0:00,23.2,140,0,0,0
25/7/2018 0:00,23.2,140,0,0,0
26/7/2018 0:00,23.2,140,0,0,0
27/7/2018 0:00,23.2,140,0,0,0
28/7/2018 0:00,23.2,140,0,0,0
29/7/2018 0:00,23.2,140,0,0,0
30/7/2018 0:00,23.2,140,0,0,0
31/7/2018 0:00,23.2,140,0,0,0
1/8/2018 0:00,23.2,140,0,0,0
2/8/2018 0:00,23.2,140,0,0,0
3/8/2018 0:00,23.2,140,0,0,0
4/8/2018 0:00,23.2,140,0,0,0
5/8/2018 0:00,23.2,140,0,0,0
6/8/2018 0:00,23.2,140,0,0,0
7/8/2018 0:00,23.2,140,0,0,0
8/8/2018 0:00,23.4,140,0,0,0
9/8/2018 0:00,23.63,140,0,0,0
10/8/2018 0:00,23.76,20,0,0,0
11/8/2018 0:00,23.81,0,0,0,0
12/8/2018 0:00,23.86,0,0,0,0
13/8/2018 0:00,23.9,0,0,0,0
14/8/2018 0:00,23.9,0,0,5,0
15/8/2018 0:00,24,2,10,10,10
16/8/2018 0:00,23.55,2,10,10,10
17/8/2018 0:00,23.55,2,5,5,10
18/8/2018 0:00,23.4,2,0,10,0
19/8/2018 0:00,23.43,2,0,10,0
20/8/2018 0:00,23.43,2,0,10,0
21/8/2018 0:00,23.39,2,0,0,0
22/8/2018 0:00,23.45,2,0,0,0
23/8/2018 0:00,23.5,2,0,0,0
24/8/2018 0:00,23.54,2,0,0,0
25/8/2018 0:00,23.57,2,0,0,0
26/8/2018 0:00,23.6,2,0,0,0
27/8/2018 0:00,23.6,2,0,0,0
28/8/2018 0:00,23.61,2,0,0,0
29/8/2018 0:00,23.62,2,0,0,0
30/8/2018 0:00,23.64,2,0,0,0
31/8/2018 0:00,23.65,2,0,0,0
1/9/2018 0:00,23.66,2,0,0,0
2/9/2018 0:00,23.66,2,0,0,0
3/9/2018 0:00,23.68,2,0,0,0
4/9/2018 0:00,23.71,2,0,0,0
5/9/2018 0:00,23.7,2,0,20,0
6/9/2018 0:00,23.5,2,0,5,0
7/9/2018 0:00,23.45,2,0,0,0
8/9/2018 0:00,23.55,2,0,0,0
9/9/2018 0:00,23.59,2,0,0,0
10/9/2018 0:00,23.62,2,0,0,0
11/9/2018 0:00,23.59,2,0,5,0
12/9/2018 0:00,23.55,2,0,5,0
13/9/2018 0:00,23.5,2,0,5,0
14/9/2018 0:00,23.48,2,0,5,0
15/9/2018 0:00,23.88,2,20,20,20
16/9/2018 0:00,23.62,2,20,20,20
17/9/2018 0:00,23.31,2,0,20,0
18/9/2018 0:00,23.39,2,0,20,0
19/9/2018 0:00,23.37,2,0,0,0
20/9/2018 0:00,23.43,2,0,0,0
21/9/2018 0:00,23.48,2,0,0,0
22/9/2018 0:00,23.53,2,0,0,0
23/9/2018 0:00,23.57,2,0,0,0
24/9/2018 0:00,23.6,2,0,5,0
25/9/2018 0:00,23.58,2,0,30,0
26/9/2018 0:00,23.55,2,0,10,0
27/9/2018 0:00,23.6,2,0,10,0
28/9/2018 0:00,23.9,2,10,30,10
29/9/2018 0:00,23.79,2,10,30,10
30/9/2018 0:00,23.7,2,10,30,10
1/10/2018 0:00,23.48,2,0,10,0
2/10/2018 0:00,23.62,2,0,10,0
3/10/2018 0:00,24,2,0,30,0
4/10/2018 0:00,24.1,0,10,30,10
5/10/2018 0:00,24.05,0,30,30,30
6/10/2018 0:00,23.55,0,0,20,0
7/10/2018 0:00,23.4,0,0,5,0
8/10/2018 0:00,23.35,2,0,0,0
9/10/2018 0:00,23.35,2,0,0,0
10/10/2018 0:00,23.41,2,0,0,0
11/10/2018 0:00,23.5,2,0,0,0
12/10/2018 0:00,23.65,2,0,0,0
13/10/2018 0:00,23.73,2,0,0,0
14/10/2018 0:00,23.79,2,0,0,0
15/10/2018 0:00,23.84,2,0,0,0
16/10/2018 0:00,23.95,2,0,0,0
17/10/2018 0:00,24.05,2,0,0,0
18/10/2018 0:00,24.16,2,0,0,0
19/10/2018 0:00,24.22,2,0,0,0
20/10/2018 0:00,24.25,2,0,30,0
21/10/2018 0:00,24.15,2,5,30,5
22/10/2018 0:00,24.05,2,0,5,0
23/10/2018 0:00,24.1,2,0,5,0
24/10/2018 0:00,24.13,2,0,0,0
25/10/2018 0:00,24.21,2,0,0,0
26/10/2018 0:00,24.3,2,0,0,0
27/10/2018 0:00,24.35,2,0,0,0
28/10/2018 0:00,24.4,2,0,0,0
29/10/2018 0:00,24.45,2,0,0,0
30/10/2018 0:00,24.52,2,0,0,0
31/10/2018 0:00,24.55,2,0,0,0
1/11/2018 0:00,24.58,2,0,0,0
2/11/2018 0:00,24.6,2,0,0,0
3/11/2018 0:00,24.61,2,0,0,0
4/11/2018 0:00,24.62,2,0,0,0
5/11/2018 0:00,24.63,2,0,0,0
6/11/2018 0:00,24.64,2,0,0,0
7/11/2018 0:00,24.67,2,0,0,0
8/11/2018 0:00,24.69,0,0,0,0
9/11/2018 0:00,24.7,0,0,0,0
10/11/2018 0:00,24.71,0,0,0,0
11/11/2018 0:00,24.73,2,0,0,0
12/11/2018 0:00,24.75,2,0,0,0
13/11/2018 0:00,24.76,5,0,0,0
14/11/2018 0:00,24.77,5,0,0,0
15/11/2018 0:00,24.78,5,0,0,0
16/11/2018 0:00,24.78,5,0,0,0
17/11/2018 0:00,24.79,3,0,0,0
18/11/2018 0:00,24.79,5,0,0,0
19/11/2018 0:00,24.78,5,0,0,0
20/11/2018 0:00,24.78,5,0,0,0
21/11/2018 0:00,24.78,2,0,0,0
22/11/2018 0:00,24.78,5,0,0,0
23/11/2018 0:00,24.77,5,0,0,0
24/11/2018 0:00,24.76,5,0,0,0
25/11/2018 0:00,24.69,5,0,10,0
26/11/2018 0:00,24.6,2,0,10,0
27/11/2018 0:00,24.62,0,0,0,0
28/11/2018 0:00,24.65,0,0,0,0
29/11/2018 0:00,24.67,0,0,0,0
30/11/2018 0:00,24.68,0,0,0,0
1/12/2018 0:00,24.69,5,0,0,0
2/12/2018 0:00,24.7,5,0,0,0
3/12/2018 0:00,24.7,5,0,0,0
4/12/2018 0:00,24.7,5,0,0,0
5/12/2018 0:00,24.69,5,0,0,0
6/12/2018 0:00,24.69,5,0,0,0
7/12/2018 0:00,24.68,5,0,0,0
8/12/2018 0:00,24.67,4,0,0,0
9/12/2018 0:00,24.66,4,0,0,0
10/12/2018 0:00,24.65,4,0,0,0
11/12/2018 0:00,24.65,0,0,0,0
12/12/2018 0:00,24.65,4,0,0,0
13/12/2018 0:00,24.64,5,0,0,0
14/12/2018 0:00,24.63,5,0,0,0
15/12/2018 0:00,24.62,5,0,0,0
16/12/2018 0:00,24.61,4,0,0,0
17/12/2018 0:00,24.6,4,0,0,0
18/12/2018 0:00,24.59,4,0,0,0
19/12/2018 0:00,24.58,0,0,0,0
20/12/2018 0:00,24.58,5,0,0,0
21/12/2018 0:00,24.55,5,0,0,0
22/12/2018 0:00,24.53,5,0,0,0
23/12/2018 0:00,24.51,0,0,0,0
24/12/2018 0:00,24.5,0,0,0,0
25/12/2018 0:00,24.48,2,0,0,0
26/12/2018 0:00,24.46,5,0,0,0
27/12/2018 0:00,24.44,0,0,0,0
28/12/2018 0:00,24.44,0,0,0,0
29/12/2018 0:00,24.43,0,0,0,0
30/12/2018 0:00,24.43,3,0,0,0
31/12/2018 0:00,24.43,0,0,0,0
1/1/2019 0:00,24.42,3,0,0,0
2/1/2019 0:00,24.41,0,0,0,0
3/1/2019 0:00,24.41,0,0,0,0
